document_id,ID,topic_id,probability
229,2365,2,0.038311128
229,2365,3,0.67764974
230,2369,0,0.122786224
230,2369,1,0.805666
230,2369,2,0.049693767
230,2369,3,0.011393017
230,2369,4,0.010460903
231,2370,0,0.050734557
231,2370,1,0.8485372
231,2370,2,0.07976738
231,2370,3,0.011460252
232,2371,0,0.29003984
232,2371,1,0.65859014
232,2371,2,0.023816047
232,2371,3,0.014307285
232,2371,4,0.0132466685
233,2372,0,0.3194408
233,2372,1,0.03623291
233,2372,2,0.45261416
233,2372,3,0.011286741
233,2372,4,0.18042532
234,2397,0,0.54853284
234,2397,1,0.06255272
234,2397,2,0.17740986
234,2397,3,0.10504994
234,2397,4,0.106454685
235,2398,0,0.5484979
235,2398,1,0.06255272
235,2398,2,0.17740986
235,2398,3,0.10504994
235,2398,4,0.10648961
236,2400,0,0.19247225
236,2400,1,0.047883958
236,2400,2,0.6012677
236,2400,3,0.08438036
236,2400,4,0.07399572
237,2401,0,0.18678479
237,2401,1,0.012589284
237,2401,2,0.4192519
237,2401,3,0.36049595
237,2401,4,0.020878067
238,2402,0,0.12592866
238,2402,1,0.013339409
238,2402,2,0.73883444
238,2402,3,0.10128882
238,2402,4,0.020608703
239,2343,0,0.31226185
239,2343,2,0.12521484
239,2343,3,0.14021838
239,2343,4,0.41956073
240,2344,0,0.22268583
240,2344,1,0.022813804
240,2344,2,0.4944246
240,2344,3,0.110651165
240,2344,4,0.14942457
241,2328,0,0.17742963
241,2328,1,0.65335697
241,2328,2,0.1377154
241,2328,3,0.018878357
241,2328,4,0.012619679
242,2335,0,0.7469317
242,2335,2,0.06375938
242,2335,3,0.13256638
242,2335,4,0.049522005
243,2308,0,0.1918121
243,2308,1,0.5182817
243,2308,2,0.1356857
243,2308,3,0.080341265
243,2308,4,0.07387927
244,2280,0,0.1408545
244,2280,1,0.03254683
244,2280,2,0.72162265
244,2280,3,0.054686338
244,2280,4,0.050289683
245,2281,0,0.53098094
245,2281,1,0.2291109
245,2281,2,0.10986824
245,2281,3,0.07022262
245,2281,4,0.059817187
246,2284,0,0.36218905
246,2284,1,0.090344585
246,2284,2,0.25622615
246,2284,3,0.15172145
246,2284,4,0.13951877
247,2257,0,0.18009128
247,2257,1,0.6980017
247,2257,2,0.062164627
247,2257,3,0.048574686
247,2257,4,0.011167691
248,2260,0,0.18976165
248,2260,1,0.73308104
248,2260,2,0.053025477
248,2260,3,0.013570406
248,2260,4,0.010561401
249,2269,0,0.04954756
249,2269,1,0.9085654
249,2269,2,0.023211462
250,2233,0,0.55838037
250,2233,1,0.06255312
250,2233,2,0.17741334
250,2233,3,0.10505103
250,2233,4,0.096602105
251,2234,0,0.017355887
251,2234,1,0.029341264
251,2234,2,0.82551783
251,2234,3,0.021711554
251,2234,4,0.1060735
252,2235,0,0.09901382
252,2235,1,0.024659034
252,2235,2,0.3130688
252,2235,3,0.28196526
252,2235,4,0.2812931
253,2236,0,0.28107747
253,2236,1,0.21497563
253,2236,2,0.45165014
253,2236,4,0.04530997
254,2239,0,0.3408139
254,2239,1,0.028060406
254,2239,2,0.12696233
254,2239,3,0.048263367
254,2239,4,0.45589998
255,2240,0,0.6547929
255,2240,1,0.018078728
255,2240,2,0.07586565
255,2240,3,0.030811857
255,2240,4,0.22045082
256,2242,0,0.20773715
256,2242,1,0.050182447
256,2242,2,0.075634755
256,2242,3,0.660815
257,2243,0,0.38346252
257,2243,2,0.15048277
257,2243,3,0.31775266
257,2243,4,0.14245383
258,2244,0,0.6586606
258,2244,1,0.047844473
258,2244,2,0.13572791
258,2244,3,0.08387252
258,2244,4,0.07389448
259,2245,0,0.49988148
259,2245,1,0.0729168
259,2245,2,0.19617406
259,2245,3,0.15028812
259,2245,4,0.0807396
260,2224,0,0.25077534
260,2224,1,0.06255232
260,2224,2,0.48502392
260,2224,3,0.10504866
260,2224,4,0.09659975
261,2227,0,0.2627061
261,2227,2,0.1261298
261,2227,3,0.0714989
261,2227,4,0.5367654
262,2228,0,0.36218905
262,2228,1,0.090344585
262,2228,2,0.25622615
262,2228,3,0.15172145
262,2228,4,0.13951877
263,2229,0,0.55838037
263,2229,1,0.06255312
263,2229,2,0.17741334
263,2229,3,0.10505104
263,2229,4,0.096602105
264,2230,0,0.13055307
264,2230,1,0.03253959
264,2230,2,0.09704723
264,2230,3,0.6895995
264,2230,4,0.05026062
265,2231,0,0.25240344
265,2231,1,0.06266232
265,2231,2,0.4826832
265,2231,3,0.105367266
265,2231,4,0.0968838
266,2195,0,0.16926973
266,2195,1,0.21557038
266,2195,2,0.30023506
266,2195,3,0.065052666
266,2195,4,0.24987216
267,2198,0,0.21081719
267,2198,1,0.6603316
267,2198,2,0.02497638
267,2198,3,0.014505899
267,2198,4,0.089368895
268,2202,0,0.7290162
268,2202,1,0.02280098
268,2202,2,0.069445156
268,2202,3,0.037402306
268,2202,4,0.14133541
269,2157,0,0.08564021
269,2157,1,0.45170853
269,2157,2,0.42619354
269,2157,3,0.019161815
269,2157,4,0.017295932
270,2177,0,0.2617491
270,2177,1,0.3842999
270,2177,2,0.04382644
270,2177,3,0.024223106
270,2177,4,0.2859015
271,2178,0,0.6755409
271,2178,1,0.024650272
271,2178,2,0.21922933
271,2178,3,0.04250614
271,2178,4,0.038073305
272,2179,0,0.36218905
272,2179,1,0.090344585
272,2179,2,0.25622615
272,2179,3,0.15172145
272,2179,4,0.13951877
273,2180,0,0.65837413
273,2180,1,0.014270595
273,2180,2,0.19360657
273,2180,3,0.111708425
273,2180,4,0.022040311
274,2137,0,0.36218905
274,2137,1,0.090344585
274,2137,2,0.25622615
274,2137,3,0.15172145
274,2137,4,0.13951877
275,2138,0,0.33036953
275,2138,1,0.013383469
275,2138,2,0.037853133
275,2138,3,0.53000754
275,2138,4,0.08838627
276,2142,0,0.4909345
276,2142,2,0.34388897
276,2142,3,0.08590854
276,2142,4,0.07346911
277,2143,0,0.28955245
277,2143,1,0.666452
277,2143,2,0.021355279
277,2143,3,0.01218449
277,2143,4,0.010455804
278,2128,0,0.108562864
278,2128,1,0.03781455
278,2128,2,0.12581359
278,2128,3,0.6837594
278,2128,4,0.044049576
279,2129,0,0.42284068
279,2129,2,0.092252955
279,2129,3,0.36190116
279,2129,4,0.11829792
280,2130,0,0.2522463
280,2130,1,0.0626467
280,2130,2,0.48293883
280,2130,3,0.10532357
280,2130,4,0.09684456
281,2131,0,0.21434274
281,2131,2,0.7390915
281,2131,4,0.032470472
282,2132,0,0.55838037
282,2132,1,0.06255312
282,2132,2,0.17741334
282,2132,3,0.10505103
282,2132,4,0.096602105
283,2133,0,0.55838037
283,2133,1,0.06255312
283,2133,2,0.17741334
283,2133,3,0.10505104
283,2133,4,0.096602105
284,2134,0,0.5583736
284,2134,1,0.06255359
284,2134,2,0.17741567
284,2134,3,0.10505423
284,2134,4,0.096603006
285,2135,0,0.10668825
285,2135,1,0.06618766
285,2135,2,0.33715415
285,2135,3,0.4721142
285,2135,4,0.017855749
286,2117,0,0.29971796
286,2117,2,0.44833678
286,2117,3,0.07572315
286,2117,4,0.17183214
287,2101,0,0.114516646
287,2101,1,0.1168792
287,2101,2,0.6044661
287,2101,3,0.03647078
287,2101,4,0.12766723
288,2102,0,0.54847884
288,2102,1,0.06255272
288,2102,2,0.17740986
288,2102,3,0.10504994
288,2102,4,0.10650865
289,2103,0,0.15237531
289,2103,1,0.016604958
289,2103,2,0.30691478
289,2103,3,0.49818167
289,2103,4,0.025923353
290,2105,0,0.026346432
290,2105,1,0.059686802
290,2105,2,0.13789475
290,2105,3,0.6164708
290,2105,4,0.15960114
291,2113,0,0.14509973
291,2113,1,0.032592285
291,2113,2,0.7149228
291,2113,3,0.057141576
291,2113,4,0.050243672
292,2086,0,0.117133215
292,2086,1,0.091273494
292,2086,2,0.5136844
292,2086,3,0.15583748
292,2086,4,0.122071356
293,2087,0,0.056124948
293,2087,1,0.039864995
293,2087,2,0.012972188
293,2087,3,0.8237132
293,2087,4,0.06732466
294,2093,0,0.36218905
294,2093,1,0.090344585
294,2093,2,0.25622615
294,2093,3,0.15172145
294,2093,4,0.13951877
295,2079,0,0.32271716
295,2079,1,0.23293754
295,2079,2,0.21621473
295,2079,3,0.1848061
295,2079,4,0.043324467
296,2080,0,0.78252727
296,2080,1,0.018079415
296,2080,2,0.051859852
296,2080,3,0.11913173
296,2080,4,0.02840173
297,2082,0,0.2507947
297,2082,1,0.0625535
297,2082,2,0.4840501
297,2082,3,0.10599847
297,2082,4,0.09660324
298,2083,0,0.7357654
298,2083,1,0.021991774
298,2083,2,0.06331765
298,2083,3,0.14416891
298,2083,4,0.0347563
299,2063,0,0.17188321
299,2063,1,0.47251058
299,2063,2,0.25070748
299,2063,3,0.054647423
299,2063,4,0.050251372
300,2068,0,0.8432967
300,2068,1,0.021987196
300,2068,2,0.06315766
300,2068,3,0.03693241
300,2068,4,0.034626078
301,2076,0,0.099878065
301,2076,1,0.021983808
301,2076,2,0.06329765
301,2076,3,0.04314209
301,2076,4,0.77169836
302,2077,0,0.09485579
302,2077,1,0.021987706
302,2077,2,0.8122606
302,2077,3,0.036933508
302,2077,4,0.03396231
303,2078,0,0.12136449
303,2078,1,0.1440895
303,2078,2,0.6550299
303,2078,3,0.04142438
303,2078,4,0.038091745
304,2042,0,0.5371794
304,2042,1,0.01851285
304,2042,2,0.28674325
304,2042,3,0.12964714
304,2042,4,0.02791731
305,2046,0,0.33778426
305,2046,1,0.038731307
305,2046,2,0.10987501
305,2046,3,0.4537838
305,2046,4,0.059825633
306,2047,0,0.212925
306,2047,1,0.019845396
306,2047,2,0.1743869
306,2047,3,0.5599776
306,2047,4,0.032865055
307,2004,0,0.2830363
307,2004,1,0.012771947
307,2004,2,0.15535192
307,2004,3,0.112678036
307,2004,4,0.4361618
308,2010,0,0.32314485
308,2010,1,0.23250219
308,2010,2,0.21622188
308,2010,3,0.18480662
308,2010,4,0.043324478
309,2012,0,0.25092262
309,2012,1,0.06255982
309,2012,2,0.17748228
309,2012,3,0.1050705
309,2012,4,0.4039648
310,2013,0,0.10431065
310,2013,1,0.45302644
310,2013,2,0.37179184
310,2013,3,0.03692036
310,2013,4,0.033950727
311,2015,0,0.5960405
311,2015,1,0.14883137
311,2015,2,0.21701528
311,2015,3,0.019447127
311,2015,4,0.01866572
312,2018,0,0.36218905
312,2018,1,0.090344585
312,2018,2,0.25622615
312,2018,3,0.15172145
312,2018,4,0.13951877
313,2021,0,0.36218905
313,2021,1,0.090344585
313,2021,2,0.25622615
313,2021,3,0.15172145
313,2021,4,0.13951877
314,2023,0,0.27875346
314,2023,1,0.180925
314,2023,2,0.40304783
314,2023,3,0.026494477
314,2023,4,0.11077922
315,2025,0,0.2820119
315,2025,1,0.5207403
315,2025,2,0.092329875
315,2025,3,0.05465727
315,2025,4,0.050260674
316,2026,0,0.2662657
316,2026,1,0.011982969
316,2026,2,0.16438445
316,2026,3,0.08879082
316,2026,4,0.46857607
317,2027,0,0.37195948
317,2027,1,0.02469457
317,2027,2,0.5235247
317,2027,3,0.041754346
317,2027,4,0.038066864
318,2030,0,0.0991637
318,2030,1,0.024670394
318,2030,2,0.63837
318,2030,3,0.19967201
318,2030,4,0.03812396
319,2031,0,0.08838504
319,2031,1,0.02199918
319,2031,2,0.45928535
319,2031,3,0.3963373
319,2031,4,0.033993065
320,2032,0,0.25086415
320,2032,1,0.06255794
320,2032,2,0.2305959
320,2032,3,0.105065465
320,2032,4,0.35091656
321,2033,0,0.13781846
321,2033,1,0.05159826
321,2033,2,0.14286782
321,2033,3,0.5263419
321,2033,4,0.14137356
322,2034,0,0.06578321
322,2034,1,0.010608465
322,2034,2,0.1901859
322,2034,3,0.7306115
323,2035,0,0.1928828
323,2035,1,0.047911625
323,2035,2,0.37457684
323,2035,3,0.31050077
323,2035,4,0.07412794
324,1946,0,0.127231
324,1946,1,0.014368012
324,1946,2,0.37320217
324,1946,3,0.023999834
324,1946,4,0.46119893
325,1947,0,0.55838037
325,1947,1,0.06255312
325,1947,2,0.17741334
325,1947,3,0.10505104
325,1947,4,0.096602105
326,1957,0,0.32703114
326,1957,1,0.57529724
326,1957,2,0.07867088
326,1957,3,0.01059686
327,1969,0,0.20322399
327,1969,1,0.33547276
327,1969,2,0.35641536
327,1969,3,0.054641616
327,1969,4,0.05024633
328,1973,0,0.55838037
328,1973,1,0.06255313
328,1973,2,0.17741334
328,1973,3,0.10505104
328,1973,4,0.096602105
329,1974,0,0.3493413
329,1974,1,0.019843645
329,1974,2,0.56682664
329,1974,3,0.033336062
329,1974,4,0.030652361
330,1975,0,0.31512696
330,1975,1,0.037043273
330,1975,2,0.2905261
330,1975,3,0.24213476
330,1975,4,0.11516895
331,1977,0,0.44714153
331,1977,1,0.022049418
331,1977,2,0.4599242
331,1977,3,0.036927555
331,1977,4,0.03395734
332,1986,0,0.27410707
332,1986,1,0.176185
332,1986,2,0.48218814
332,1986,3,0.036739547
332,1986,4,0.030780189
333,1916,0,0.34123808
333,1916,1,0.05416187
333,1916,2,0.043133
333,1916,3,0.55522096
334,1917,0,0.3256309
334,1917,1,0.014360889
334,1917,2,0.30975744
334,1917,3,0.02436983
334,1917,4,0.32588094
335,1902,0,0.021643806
335,1902,2,0.016689112
335,1902,3,0.9487499
336,1903,0,0.25090787
336,1903,1,0.06256133
336,1903,2,0.17748253
336,1903,3,0.10507591
336,1903,4,0.4039724
337,1895,0,0.13065946
337,1895,1,0.1929422
337,1895,2,0.57065606
337,1895,3,0.054713044
337,1895,4,0.05102925
338,1888,0,0.072623394
338,1888,1,0.062290363
338,1888,2,0.79172146
338,1888,4,0.066193074
339,1864,0,0.28380123
339,1864,1,0.62613535
339,1864,2,0.018974237
339,1864,3,0.061032154
339,1864,4,0.010056981
340,1871,0,0.36218905
340,1871,1,0.090344585
340,1871,2,0.25622615
340,1871,3,0.15172145
340,1871,4,0.13951877
341,1872,0,0.35353982
341,1872,1,0.44928798
341,1872,2,0.09228586
341,1872,3,0.054640643
341,1872,4,0.05024571
342,1874,0,0.17742954
342,1874,1,0.6533507
342,1874,2,0.1377141
342,1874,3,0.01888595
342,1874,4,0.012619679
343,1876,0,0.32946935
343,1876,1,0.06980026
343,1876,2,0.39241773
343,1876,3,0.10617849
343,1876,4,0.102134176
344,1854,0,0.5691469
344,1854,1,0.013886806
344,1854,2,0.3731328
344,1854,3,0.023234822
344,1854,4,0.0205987
345,1855,0,0.17814676
345,1855,1,0.2623
345,1855,2,0.040576417
345,1855,3,0.10395605
345,1855,4,0.41502076
346,1846,0,0.6586872
346,1846,1,0.047844473
346,1846,2,0.1357279
346,1846,3,0.08384602
346,1846,4,0.07389447
347,1851,0,0.25556505
347,1851,1,0.024649363
347,1851,2,0.18994738
347,1851,3,0.04306101
347,1851,4,0.48677728
348,1852,0,0.19980957
348,1852,1,0.013729115
348,1852,2,0.10279392
348,1852,3,0.1485189
348,1852,4,0.5351485
349,1853,0,0.6158891
349,1853,1,0.014641906
349,1853,2,0.32159188
349,1853,3,0.024606403
349,1853,4,0.023270763
350,1815,0,0.11764524
350,1815,1,0.084104136
350,1815,2,0.03855839
350,1815,3,0.7514169
351,1816,0,0.76493734
351,1816,1,0.01817995
351,1816,2,0.15844215
351,1816,3,0.030516084
351,1816,4,0.027924491
352,1817,0,0.31076548
352,1817,1,0.045136984
352,1817,2,0.44455516
352,1817,3,0.13658616
352,1817,4,0.0629562
353,1819,0,0.28166452
353,1819,1,0.19111058
353,1819,2,0.47252822
353,1819,3,0.02835294
353,1819,4,0.026343748
354,1821,0,0.694208
354,1821,1,0.10699618
354,1821,2,0.051349748
354,1821,3,0.030383594
354,1821,4,0.11706245
355,1822,0,0.36585853
355,1822,1,0.012520815
355,1822,2,0.04755155
355,1822,3,0.19657654
355,1822,4,0.37749258
356,1823,0,0.02724974
356,1823,1,0.9317322
356,1823,2,0.019282175
356,1823,3,0.01129035
356,1823,4,0.010445544
357,1825,0,0.44169074
357,1825,1,0.028340178
357,1825,2,0.43952185
357,1825,3,0.047118746
357,1825,4,0.04332852
358,1827,0,0.114643894
358,1827,1,0.7513752
358,1827,2,0.062406365
358,1827,3,0.037623826
358,1827,4,0.033950727
359,1828,0,0.24010701
359,1828,2,0.012478816
359,1828,4,0.7373319
360,1829,0,0.09419613
360,1829,1,0.8597051
360,1829,2,0.023250435
360,1829,3,0.012038371
360,1829,4,0.010809943
361,1805,0,0.07864954
361,1805,2,0.55424416
361,1805,3,0.099689655
361,1805,4,0.26384956
362,1806,0,0.07104816
362,1806,2,0.7566052
362,1806,4,0.16334875
363,1807,0,0.55838037
363,1807,1,0.06255313
363,1807,2,0.17741334
363,1807,3,0.10505104
363,1807,4,0.09660211
364,1808,0,0.011906506
364,1808,3,0.9589514
364,1808,4,0.018055255
365,1810,0,0.13083091
365,1810,2,0.061785754
365,1810,3,0.7599623
365,1810,4,0.042096008
366,1813,0,0.46216962
366,1813,1,0.4143287
366,1813,2,0.061821602
366,1813,3,0.032192934
366,1813,4,0.029487275
367,1782,0,0.22784229
367,1782,1,0.48902076
367,1782,2,0.07073986
367,1782,3,0.17409365
367,1782,4,0.038303483
368,1783,0,0.4073884
368,1783,1,0.28304413
368,1783,2,0.15533441
368,1783,3,0.080347985
368,1783,4,0.07388508
369,1785,0,0.060978685
369,1785,1,0.90741205
369,1785,2,0.014460599
370,1787,0,0.27064255
370,1787,1,0.54028213
370,1787,2,0.024683114
370,1787,3,0.0141542135
370,1787,4,0.15023804
371,1792,0,0.2924171
371,1792,1,0.025327558
371,1792,2,0.37728688
371,1792,4,0.29697686
372,1793,0,0.18810958
372,1793,1,0.359181
372,1793,2,0.32157463
372,1793,3,0.06808957
372,1793,4,0.06304532
373,1797,0,0.12956792
373,1797,1,0.7003876
373,1797,2,0.07963376
373,1797,3,0.047099486
373,1797,4,0.043311212
374,1768,0,0.22283967
374,1768,1,0.32640496
374,1768,2,0.36969706
374,1768,3,0.041396417
374,1768,4,0.039661888
375,1772,0,0.739094
375,1772,1,0.032533016
375,1772,2,0.12349258
375,1772,3,0.054637462
375,1772,4,0.050242953
376,1773,0,0.5834342
376,1773,1,0.26709244
376,1773,2,0.06992228
376,1773,3,0.041397993
376,1773,4,0.03815315
377,1780,0,0.12025516
377,1780,1,0.835407
377,1780,2,0.021918017
377,1780,3,0.01167958
377,1780,4,0.01074016
378,1764,0,0.11874481
378,1764,1,0.8383183
378,1764,2,0.019756673
378,1764,3,0.012434639
378,1764,4,0.010745524
379,1754,0,0.39601484
379,1754,1,0.14417025
379,1754,2,0.20609774
379,1754,3,0.24784303
380,1759,0,0.8409535
380,1759,1,0.021986406
380,1759,2,0.06476476
380,1759,3,0.03834517
380,1759,4,0.033950273
381,1761,0,0.118582726
381,1761,1,0.789258
381,1761,2,0.044731457
381,1761,3,0.025690697
381,1761,4,0.021737047
382,1762,0,0.06099943
382,1762,1,0.9073965
382,1762,2,0.014460534
383,1763,0,0.14263089
383,1763,1,0.6872247
383,1763,2,0.07963202
383,1763,3,0.0472023
383,1763,4,0.043310124
384,1751,0,0.25161922
384,1751,1,0.10321357
384,1751,2,0.4655641
384,1751,3,0.067977354
384,1751,4,0.11162573
385,1729,0,0.12963423
385,1729,1,0.028053666
385,1729,2,0.75152904
385,1729,3,0.047449347
385,1729,4,0.043333706
386,1732,0,0.39875188
386,1732,1,0.14574489
386,1732,2,0.37476423
386,1732,3,0.042667765
386,1732,4,0.03807122
387,1734,0,0.15657568
387,1734,1,0.032534678
387,1734,2,0.7055327
387,1734,3,0.055109233
387,1734,4,0.050247762
388,1735,0,0.19183731
388,1735,1,0.04784037
388,1735,2,0.37097213
388,1735,3,0.08034646
388,1735,4,0.30900362
389,1736,0,0.31852192
389,1736,1,0.04783681
389,1736,2,0.47804055
389,1736,3,0.08172562
389,1736,4,0.073875085
390,1743,0,0.25085965
390,1743,1,0.06255798
390,1743,2,0.4849019
390,1743,3,0.105065554
390,1743,4,0.09661488
391,1744,0,0.55838037
391,1744,1,0.06255312
391,1744,2,0.17741334
391,1744,3,0.10505104
391,1744,4,0.096602105
392,1749,0,0.46966162
392,1749,1,0.07250414
392,1749,2,0.08558492
392,1749,3,0.2699211
392,1749,4,0.102328256
393,1716,0,0.40036213
393,1716,1,0.4177329
393,1716,2,0.09148761
393,1716,3,0.047103
393,1716,4,0.043314375
394,1721,0,0.042556684
394,1721,1,0.31839705
394,1721,2,0.47018623
394,1721,4,0.16272439
395,1704,0,0.6404298
395,1704,2,0.28627932
395,1704,3,0.012711905
395,1704,4,0.053619403
396,1705,0,0.15558206
396,1705,1,0.038746834
396,1705,2,0.11006486
396,1705,3,0.44891584
396,1705,4,0.24669042
397,1706,0,0.628342
397,1706,1,0.012516675
397,1706,2,0.1700371
397,1706,3,0.03334777
397,1706,4,0.15575655
398,1707,0,0.5412112
398,1707,1,0.018173346
398,1707,2,0.38066673
398,1707,3,0.032021504
398,1707,4,0.027927136
399,1709,0,0.3247619
399,1709,1,0.40282544
399,1709,2,0.14754745
399,1709,3,0.06504865
399,1709,4,0.059816558
400,1683,0,0.2387409
400,1683,1,0.24534878
400,1683,2,0.4076457
400,1683,3,0.022771882
400,1683,4,0.085492715
401,1686,0,0.5206263
401,1686,1,0.03253264
401,1686,2,0.33807853
401,1686,3,0.05851993
401,1686,4,0.05024254
402,1687,0,0.08529581
402,1687,1,0.01985719
402,1687,2,0.1681416
402,1687,3,0.033389464
402,1687,4,0.69331586
403,1689,0,0.3294505
403,1689,1,0.24548328
403,1689,2,0.10988769
403,1689,3,0.2553548
403,1689,4,0.059823696
404,1691,0,0.31510454
404,1691,1,0.47916996
404,1691,2,0.021966282
404,1691,3,0.012590843
404,1691,4,0.17116839
405,1693,0,0.49819735
405,1693,1,0.013336972
405,1693,2,0.14461729
405,1693,3,0.0986979
405,1693,4,0.24515052
406,1694,0,0.58186805
406,1694,1,0.024645627
406,1694,2,0.31188515
406,1694,3,0.04354058
406,1694,4,0.03806063
407,1695,0,0.78036165
407,1695,1,0.016602593
407,1695,2,0.0499718
407,1695,3,0.027976003
407,1695,4,0.1250879
408,1697,0,0.7618411
408,1697,1,0.019843273
408,1697,2,0.056307174
408,1697,3,0.13080113
408,1697,4,0.031207297
409,1699,0,0.44580853
409,1699,2,0.065394156
409,1699,3,0.16090506
409,1699,4,0.32242677
410,1640,0,0.13303453
410,1640,1,0.011158395
410,1640,2,0.12304274
410,1640,3,0.7155555
410,1640,4,0.017208815
411,1649,0,0.40103605
411,1649,1,0.19241087
411,1649,2,0.14203654
411,1649,3,0.05464932
411,1649,4,0.2098672
412,1652,0,0.2485034
412,1652,2,0.45087054
412,1652,3,0.12931472
412,1652,4,0.16163005
413,1653,0,0.18778628
413,1653,1,0.010047557
413,1653,2,0.44553682
413,1653,3,0.22732542
413,1653,4,0.1293039
414,1656,0,0.28765228
414,1656,1,0.033239722
414,1656,2,0.41162428
414,1656,3,0.05707585
414,1656,4,0.21040781
415,1661,0,0.038412534
415,1661,2,0.87455034
415,1661,3,0.016238565
415,1661,4,0.06122411
416,1665,0,0.4381721
416,1665,1,0.09755833
416,1665,2,0.15739644
416,1665,3,0.028250823
416,1665,4,0.27862224
417,1669,0,0.55838037
417,1669,1,0.06255312
417,1669,2,0.17741334
417,1669,3,0.10505104
417,1669,4,0.096602105
418,1670,0,0.023559656
418,1670,2,0.01687816
418,1670,3,0.9448789
419,1671,0,0.50481063
419,1671,1,0.08366365
419,1671,2,0.36748743
419,1671,3,0.022561058
419,1671,4,0.021477267
420,1672,0,0.55838037
420,1672,1,0.06255312
420,1672,2,0.17741334
420,1672,3,0.10505104
420,1672,4,0.096602105
421,1677,0,0.29380557
421,1677,1,0.010110188
421,1677,2,0.26838663
421,1677,3,0.28760016
421,1677,4,0.14009748
422,1628,0,0.2509984
422,1628,1,0.062564746
422,1628,2,0.17763261
422,1628,3,0.41216618
422,1628,4,0.09663809
423,1629,0,0.28824592
423,1629,2,0.015554132
423,1629,3,0.6830061
424,1630,0,0.57201433
424,1630,1,0.12075611
424,1630,2,0.031646512
424,1630,3,0.2583601
424,1630,4,0.017223014
425,1631,0,0.042412125
425,1631,1,0.010569734
425,1631,2,0.9129006
425,1631,3,0.017797824
425,1631,4,0.016319659
426,1632,0,0.048181348
426,1632,2,0.100197114
426,1632,3,0.70961165
426,1632,4,0.13666613
427,1633,0,0.104526326
427,1633,2,0.65014476
427,1633,3,0.20909674
427,1633,4,0.031048553
428,1634,0,0.1555375
428,1634,1,0.038745537
428,1634,2,0.6807713
428,1634,3,0.06509112
428,1634,4,0.05985447
429,1635,0,0.18048085
429,1635,1,0.03253184
429,1635,2,0.68107104
429,1635,3,0.055676654
429,1635,4,0.0502396
430,1619,0,0.091411844
430,1619,1,0.7707923
430,1619,2,0.06564038
430,1619,3,0.03730626
430,1619,4,0.03484937
431,1612,0,0.6127476
431,1612,1,0.0112046935
431,1612,2,0.09203913
431,1612,3,0.07553965
431,1612,4,0.20846888
432,1606,0,0.075292654
432,1606,1,0.8620509
432,1606,2,0.01614098
432,1606,4,0.037072368
433,1607,0,0.21452175
433,1607,1,0.06900295
433,1607,2,0.4162158
433,1607,3,0.019982632
433,1607,4,0.28027686
434,1608,0,0.40949735
434,1608,1,0.2936073
434,1608,2,0.2423976
434,1608,3,0.027915262
434,1608,4,0.026582457
435,1601,0,0.68537915
435,1601,1,0.014277838
435,1601,2,0.04192214
435,1601,3,0.22935882
435,1601,4,0.029061994
436,1602,0,0.1295798
436,1602,1,0.70037574
436,1602,2,0.07963377
436,1602,3,0.04709949
436,1602,4,0.043311216
437,1593,0,0.15536809
437,1593,1,0.4222175
437,1593,2,0.2975407
437,1593,3,0.065053135
437,1593,4,0.059820704
438,1597,0,0.16592124
438,1597,1,0.40916556
438,1597,2,0.3000367
438,1597,3,0.06505485
438,1597,4,0.059821583
439,1587,0,0.15554447
439,1587,1,0.03873163
439,1587,2,0.680853
439,1587,3,0.065051384
439,1587,4,0.059819512
440,1581,0,0.110050015
440,1581,1,0.011376075
440,1581,2,0.6576423
440,1581,3,0.20352581
440,1581,4,0.017405838
441,1578,0,0.32064456
441,1578,2,0.09236808
441,1578,4,0.5725485
442,1579,0,0.6671405
442,1579,1,0.18548344
442,1579,2,0.031911958
442,1579,3,0.097688995
442,1579,4,0.017775126
443,1554,0,0.10625418
443,1554,1,0.34780833
443,1554,2,0.48002627
443,1554,3,0.034488354
443,1554,4,0.031422917
444,1560,0,0.11244926
444,1560,1,0.7175153
444,1560,2,0.079546176
444,1560,3,0.04717752
444,1560,4,0.04331172
445,1563,0,0.06657152
445,1563,1,0.016611999
445,1563,2,0.8577995
445,1563,3,0.033187218
445,1563,4,0.02582981
446,1564,0,0.22782438
446,1564,2,0.07298714
446,1564,3,0.64949936
446,1564,4,0.046090636
447,1565,0,0.55838037
447,1565,1,0.06255312
447,1565,2,0.17741334
447,1565,3,0.10505104
447,1565,4,0.096602105
448,1566,0,0.20438659
448,1566,2,0.5219337
448,1566,3,0.18905096
448,1566,4,0.07811858
449,1568,0,0.13396554
449,1568,1,0.030137328
449,1568,2,0.53171235
449,1568,3,0.028128067
449,1568,4,0.27605662
450,1572,0,0.13058062
450,1572,1,0.032541543
450,1572,2,0.092342116
450,1572,3,0.37511334
450,1572,4,0.3694224
451,1537,0,0.03127078
451,1537,1,0.9214181
451,1537,2,0.023195544
451,1537,3,0.012590819
451,1537,4,0.011524835
452,1538,0,0.29718602
452,1538,1,0.027695281
452,1538,2,0.1957408
452,1538,4,0.47152123
453,1544,0,0.74509054
453,1544,1,0.019839749
453,1544,2,0.17110638
453,1544,3,0.03332177
453,1544,4,0.03064155
454,1549,0,0.19182567
454,1549,1,0.5182545
454,1549,2,0.13569333
454,1549,3,0.08034441
454,1549,4,0.073882096
455,1522,0,0.69670427
